Time (s), Distance (m), Latitude (deg), Longitude (deg), Elevation (m), Speed (km/h), Front Brake Power (W), Rear Brake Power (W), Front Brake Torque (Nm), Rear Brake Torque (Nm)
0.0,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.1,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.2,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.3,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.4,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.5,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.6,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.7,0,-38.11431,176.21269,493,0.1,0.0,0.0,0.0,0.0
0.8,0,-38.11431,176.21269,494,0.1,0.0,0.0,0.0,0.0
0.9,0,-38.11431,176.21269,494,0.1,0.0,0.0,0.0,0.0
1.0,0,-38.11431,176.21269,495,0.1,0.0,0.0,0.0,0.0
1.1,0,-38.11431,176.21269,495,0.1,0.0,0.0,0.0,0.0
1.2,0,-38.11431,176.21269,495,0.1,0.0,0.0,0.0,0.0
1.3,0,-38.11431,176.21269,496,0.1,0.0,0.0,0.0,0.0
1.4,0,-38.11431,176.21269,496,0.1,0.0,0.0,0.0,0.0
1.5,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
1.6,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
1.7,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
1.8,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
1.9,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.0,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.1,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.2,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.3,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.4,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.5,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.6,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.7,0,-38.11431,176.21269,497,0.2,0.0,0.0,0.0,0.0
2.8,0,-38.11431,176.21268,497,0.2,0.0,0.0,0.0,0.0
2.9,0,-38.11431,176.21268,497,0.3,0.0,0.0,0.0,0.0
3.0,0,-38.11431,176.21268,497,0.3,0.0,0.0,0.0,0.0
3.1,0,-38.11431,176.21268,497,0.3,0.0,0.0,0.0,0.0
3.2,1,-38.11431,176.21268,497,0.3,0.0,0.0,0.0,0.0
3.3,1,-38.11431,176.21268,497,0.4,0.0,0.0,0.0,0.0
3.4,1,-38.11431,176.21268,497,0.4,0.0,0.0,0.0,0.0
3.5,1,-38.11431,176.21268,497,0.4,0.0,0.0,0.0,0.0
3.6,1,-38.11431,176.21268,497,0.5,0.0,0.0,0.0,0.0
3.7,1,-38.11431,176.21268,497,0.5,0.0,0.0,0.0,0.0
3.8,1,-38.11431,176.21268,497,0.6,0.0,0.0,0.0,0.0
3.9,1,-38.11431,176.21268,497,0.6,0.0,0.0,0.0,0.0
4.0,1,-38.11431,176.21268,497,0.7,0.0,0.0,0.0,0.0
4.1,1,-38.11431,176.21268,497,0.8,0.0,0.0,0.0,0.0
4.2,1,-38.1143,176.21268,497,0.8,0.0,0.0,0.0,0.0
4.3,1,-38.1143,176.21268,497,0.9,0.0,0.0,0.0,0.0
4.4,1,-38.1143,176.21268,497,1.0,0.0,0.0,0.0,0.0
4.5,1,-38.1143,176.21268,497,1.0,0.0,0.0,0.0,0.0
4.6,1,-38.1143,176.21267,497,1.0,0.0,0.0,0.0,0.0
4.7,2,-38.1143,176.21267,497,1.1,0.0,0.0,0.0,0.0
4.8,2,-38.1143,176.21267,497,1.1,0.0,0.0,0.0,0.0
4.9,2,-38.1143,176.21267,497,1.1,0.0,0.0,0.0,0.0
5.0,2,-38.1143,176.21267,497,1.2,0.0,0.0,0.0,0.0
5.1,2,-38.11429,176.21267,497,1.2,0.0,0.0,0.0,0.0
5.2,2,-38.11429,176.21267,497,1.2,0.0,0.0,0.0,0.0
5.3,2,-38.11429,176.21267,497,1.3,0.0,0.0,0.0,0.0
5.4,2,-38.11429,176.21267,497,1.3,0.0,0.0,0.0,0.0
5.5,3,-38.11429,176.21267,497,1.3,0.0,0.0,0.0,0.0
5.6,3,-38.11429,176.21267,497,1.4,0.0,0.0,0.0,0.0
5.7,3,-38.11429,176.21267,497,1.4,0.0,0.0,0.0,0.0
5.8,3,-38.11428,176.21267,497,1.5,0.0,0.0,0.0,0.0
5.9,3,-38.11428,176.21267,497,1.5,0.0,0.0,0.0,0.0
6.0,3,-38.11428,176.21267,497,1.6,0.0,0.0,0.0,0.0
6.1,3,-38.11428,176.21267,497,1.7,0.0,0.0,0.0,0.0
6.2,4,-38.11428,176.21267,497,1.7,0.0,0.0,0.0,0.0
6.3,4,-38.11427,176.21267,497,1.8,0.0,0.0,0.0,0.0
6.4,4,-38.11427,176.21267,497,1.8,0.0,0.0,0.0,0.0
6.5,4,-38.11427,176.21267,497,1.9,0.0,0.0,0.0,0.0
6.6,4,-38.11427,176.21266,497,1.9,0.0,0.0,0.0,0.0
6.7,5,-38.11427,176.21266,497,2.0,0.0,0.0,0.0,0.0
6.8,5,-38.11427,176.21266,497,2.0,0.0,0.0,0.0,0.0
6.9,5,-38.11426,176.21266,497,2.1,0.0,0.0,0.0,0.0
7.0,5,-38.11426,176.21266,497,2.1,0.0,0.0,0.0,0.0
7.1,5,-38.11426,176.21266,497,2.1,0.0,0.0,0.0,0.0
7.2,6,-38.11426,176.21266,497,2.2,0.0,0.0,0.0,0.0
7.3,6,-38.11426,176.21266,497,2.2,0.0,0.0,0.0,0.0
7.4,6,-38.11425,176.21266,497,2.3,0.0,0.0,0.0,0.0
7.5,6,-38.11425,176.21266,497,2.3,0.0,0.0,0.0,0.0
7.6,7,-38.11425,176.21265,497,2.3,0.0,0.0,0.0,0.0
7.7,7,-38.11425,176.21265,497,2.3,0.0,0.0,0.0,0.0
7.8,7,-38.11425,176.21265,497,2.3,0.0,0.0,0.0,0.0
7.9,7,-38.11425,176.21265,497,2.3,0.0,0.0,0.0,0.0
8.0,7,-38.11424,176.21265,497,2.3,0.0,0.0,0.0,0.0
8.1,8,-38.11424,176.21265,497,2.3,0.0,0.0,0.0,0.0
8.2,8,-38.11424,176.21265,497,2.3,0.0,0.0,0.0,0.0
8.3,8,-38.11424,176.21265,497,2.4,0.0,0.0,0.0,0.0
8.4,8,-38.11424,176.21265,497,2.5,0.0,0.0,0.0,0.0
8.5,9,-38.11423,176.21265,497,2.6,0.0,0.0,0.0,0.0
8.6,9,-38.11423,176.21264,497,2.7,0.0,0.0,0.0,0.0
8.7,9,-38.11423,176.21264,497,2.8,0.0,0.0,0.0,0.0
8.8,10,-38.11423,176.21264,497,2.9,0.0,0.0,0.0,0.0
8.9,10,-38.11422,176.21264,497,2.9,0.0,0.0,0.0,0.0
9.0,10,-38.11422,176.21264,497,2.9,0.0,0.0,0.0,0.0
9.1,10,-38.11422,176.21264,497,3.0,0.0,0.0,0.0,0.0
9.2,11,-38.11421,176.21264,497,3.0,0.0,0.0,0.0,0.0
9.3,11,-38.11421,176.21264,497,3.0,0.0,0.0,0.0,0.0
9.4,11,-38.11421,176.21264,497,3.1,0.0,0.0,0.0,0.0
9.5,12,-38.1142,176.21264,497,3.2,0.0,0.0,0.0,0.0
9.6,12,-38.1142,176.21264,497,3.4,0.0,0.0,0.0,0.0
9.7,12,-38.1142,176.21264,497,3.5,0.0,0.0,0.0,0.0
9.8,13,-38.11419,176.21264,497,3.6,0.0,0.0,0.0,0.0
9.9,13,-38.11419,176.21264,497,3.8,0.0,0.0,0.0,0.0
10.0,13,-38.11418,176.21264,497,3.8,0.0,0.0,0.0,0.0
10.1,14,-38.11418,176.21264,497,3.9,0.0,0.0,0.0,0.0
10.2,14,-38.11418,176.21264,497,3.9,0.0,0.0,0.0,0.0
10.3,15,-38.11417,176.21264,497,3.9,0.0,0.0,0.0,0.0
10.4,15,-38.11417,176.21264,497,4.0,0.0,0.0,0.0,0.0
10.5,15,-38.11417,176.21264,497,4.0,0.0,0.0,0.0,0.0
10.6,16,-38.11416,176.21264,497,4.1,0.0,0.0,0.0,0.0
10.7,16,-38.11416,176.21263,497,4.2,0.0,0.0,0.0,0.0
10.8,17,-38.11416,176.21263,497,4.3,0.0,0.0,0.0,0.0
10.9,17,-38.11415,176.21263,497,4.5,0.0,0.0,0.0,0.0
11.0,18,-38.11415,176.21263,497,4.6,0.0,0.0,0.0,0.0
11.1,18,-38.11414,176.21264,497,4.7,0.0,0.0,0.0,0.0
11.2,19,-38.11413,176.21264,497,4.9,0.0,0.0,0.0,0.0
11.3,19,-38.11412,176.21264,497,5.2,0.0,0.0,0.0,0.0
11.4,20,-38.11411,176.21264,497,5.4,0.0,0.0,0.0,0.0
11.5,20,-38.1141,176.21264,497,5.6,0.0,0.0,0.0,0.0
11.6,21,-38.11409,176.21264,497,5.6,0.0,0.0,0.0,0.0
11.7,21,-38.11408,176.21264,497,5.7,0.0,0.0,0.0,0.0
11.8,22,-38.11407,176.21264,497,5.7,0.0,0.0,0.0,0.0
11.9,22,-38.11407,176.21264,497,5.7,0.0,0.0,0.0,0.0
12.0,23,-38.11406,176.21265,497,5.7,0.0,0.0,0.0,0.0
12.1,24,-38.11405,176.21265,497,5.8,0.0,0.0,0.0,0.0
12.2,24,-38.11405,176.21265,497,5.8,0.0,0.0,0.0,0.0
12.3,25,-38.11404,176.21265,497,5.8,0.0,0.0,0.0,0.0
12.4,25,-38.11403,176.21265,497,5.9,0.0,0.0,0.0,0.0
12.5,26,-38.11402,176.21265,497,5.9,0.0,0.0,0.0,0.0
12.6,26,-38.11402,176.21265,497,5.9,0.0,0.0,0.0,0.0
12.7,27,-38.11401,176.21266,497,5.8,0.0,0.0,0.0,0.0
12.8,28,-38.11401,176.21266,497,5.7,0.0,0.0,0.0,0.0
12.9,28,-38.114,176.21266,497,5.6,0.0,0.0,0.0,0.0
13.0,29,-38.114,176.21266,497,5.6,0.0,0.0,0.0,0.0
13.1,29,-38.11399,176.21266,497,5.5,0.0,0.0,0.0,0.0
13.2,30,-38.11398,176.21266,497,5.4,0.0,0.0,0.0,0.0
13.3,30,-38.11398,176.21266,497,5.3,0.0,0.0,0.0,0.0
13.4,31,-38.11397,176.21266,497,5.3,0.0,0.0,0.0,0.0
13.5,31,-38.11397,176.21266,497,5.2,0.0,0.0,0.0,0.0
13.6,32,-38.11396,176.21266,497,5.2,0.0,0.0,0.0,0.0
13.7,32,-38.11396,176.21266,497,5.3,0.0,0.0,0.0,0.0
13.8,33,-38.11395,176.21266,497,5.4,0.0,0.0,0.0,0.0
13.9,34,-38.11394,176.21266,497,5.5,0.0,0.0,0.0,0.0
14.0,34,-38.11394,176.21266,497,5.5,0.0,0.0,0.0,0.0
14.1,35,-38.11393,176.21266,497,5.6,0.0,0.0,0.0,0.0
14.2,35,-38.11392,176.21267,497,5.7,0.0,0.0,0.0,0.0
14.3,36,-38.11392,176.21267,497,5.8,0.0,0.0,0.0,0.0
14.4,36,-38.11391,176.21267,497,5.8,0.0,0.0,0.0,0.0
14.5,37,-38.11391,176.21267,497,5.9,0.0,0.0,0.0,0.0
14.6,38,-38.1139,176.21267,497,6.0,0.0,0.0,0.0,0.0
14.7,38,-38.11389,176.21267,497,6.0,0.0,0.0,0.0,0.0
14.8,39,-38.11389,176.21267,497,6.1,0.0,0.0,0.0,0.0
14.9,39,-38.11388,176.21267,497,6.2,0.0,0.0,0.0,0.0
15.0,40,-38.11387,176.21267,497,6.2,0.0,0.0,0.0,0.0
15.1,41,-38.11386,176.21267,497,6.3,0.0,0.0,0.0,0.0
15.2,41,-38.11385,176.21267,497,6.4,0.0,0.0,0.0,0.0
15.3,42,-38.11385,176.21267,497,6.5,0.0,0.0,0.0,0.0
15.4,43,-38.11384,176.21267,497,6.5,0.0,0.0,0.0,0.0
15.5,43,-38.11383,176.21267,497,6.6,0.0,0.0,0.0,0.0
15.6,44,-38.11383,176.21267,497,6.6,0.0,0.0,0.0,0.0
15.7,45,-38.11382,176.21267,497,6.6,0.0,0.0,0.0,0.0
15.8,45,-38.11381,176.21267,497,6.6,0.0,0.0,0.0,0.0
15.9,46,-38.11381,176.21267,497,6.6,0.0,0.0,0.0,0.0
16.0,47,-38.1138,176.21267,497,6.7,0.0,0.0,0.0,0.0
16.1,47,-38.11379,176.21267,497,6.7,0.0,0.0,0.0,0.0
16.2,48,-38.11379,176.21267,497,6.7,0.0,0.0,0.0,0.0
16.3,49,-38.11378,176.21267,497,6.7,0.0,0.0,0.0,0.0
16.4,49,-38.11377,176.21267,497,6.7,0.0,0.0,0.0,0.0
16.5,50,-38.11377,176.21267,497,6.7,0.0,0.0,0.0,0.0
16.6,51,-38.11376,176.21267,497,6.7,0.0,0.0,0.0,0.0
16.7,51,-38.11376,176.21266,497,6.7,0.0,0.0,0.0,0.0
16.8,52,-38.11375,176.21266,497,6.6,0.0,0.0,0.0,0.0
16.9,53,-38.11374,176.21266,497,6.6,0.0,0.0,0.0,0.0
17.0,53,-38.11374,176.21266,497,6.6,0.0,0.0,0.0,0.0
17.1,54,-38.11373,176.21266,497,6.5,0.0,0.0,0.0,0.0
17.2,55,-38.11373,176.21266,497,6.5,0.0,0.0,0.0,0.0
17.3,55,-38.11372,176.21266,497,6.5,0.0,0.0,0.0,0.0
17.4,56,-38.11372,176.21265,497,6.4,0.0,0.0,0.0,0.0
17.5,57,-38.11371,176.21265,497,6.4,0.0,0.0,0.0,0.0
17.6,57,-38.11371,176.21265,497,6.4,0.0,0.0,0.0,0.0
17.7,58,-38.1137,176.21265,497,6.3,0.0,0.0,0.0,0.0
17.8,58,-38.1137,176.21264,497,6.3,0.0,0.0,0.0,0.0
17.9,59,-38.11369,176.21264,497,6.3,0.0,0.0,0.0,0.0
18.0,60,-38.11369,176.21264,497,6.2,0.0,0.0,0.0,0.0
18.1,60,-38.11368,176.21263,497,6.2,0.0,0.0,0.0,0.0
18.2,61,-38.11368,176.21263,497,6.2,0.0,0.0,0.0,0.0
18.3,62,-38.11367,176.21263,497,6.1,0.0,0.0,0.0,0.0
18.4,62,-38.11367,176.21263,497,6.1,0.0,0.0,0.0,0.0
18.5,63,-38.11366,176.21262,497,6.1,0.0,0.0,0.0,0.0
18.6,63,-38.11366,176.21262,497,6.1,0.0,0.0,0.0,0.0
18.7,64,-38.11365,176.21262,497,6.1,0.0,0.0,0.0,0.0
18.8,65,-38.11365,176.21261,497,6.1,0.0,0.0,0.0,0.0
18.9,65,-38.11364,176.21261,497,6.1,0.0,0.0,0.0,0.0
19.0,66,-38.11364,176.21261,497,6.1,0.0,0.0,0.0,0.0
19.1,66,-38.11363,176.2126,497,6.1,0.0,0.0,0.0,0.0
19.2,67,-38.11363,176.2126,497,6.2,0.0,0.0,0.0,0.0
19.3,68,-38.11362,176.2126,497,6.2,0.0,0.0,0.0,0.0
19.4,68,-38.11362,176.21259,497,6.2,0.0,0.0,0.0,0.0
19.5,69,-38.11361,176.21259,497,6.2,0.0,0.0,0.0,0.0
19.6,69,-38.11361,176.21259,497,6.2,0.0,0.0,0.0,0.0
19.7,70,-38.1136,176.21258,497,6.1,0.0,0.0,0.0,0.0
19.8,71,-38.1136,176.21258,497,6.1,0.0,0.0,0.0,0.0
19.9,71,-38.11359,176.21258,497,6.0,0.0,0.0,0.0,0.0
20.0,72,-38.11359,176.21258,497,6.0,0.0,0.0,0.0,0.0
20.1,72,-38.11358,176.21257,497,5.9,0.0,0.0,0.0,0.0
20.2,73,-38.11358,176.21257,497,5.9,0.0,0.0,0.0,0.0
20.3,74,-38.11357,176.21257,497,5.8,0.0,0.0,0.0,0.0
20.4,74,-38.11357,176.21256,497,5.8,0.0,0.0,0.0,0.0
20.5,75,-38.11357,176.21256,497,5.7,0.0,0.0,0.0,0.0
20.6,75,-38.11356,176.21256,497,5.7,0.0,0.0,0.0,0.0
20.7,76,-38.11356,176.21256,497,5.7,0.0,0.0,0.0,0.0
20.8,77,-38.11355,176.21255,497,5.7,0.0,0.0,0.0,0.0
20.9,77,-38.11355,176.21255,497,5.7,0.0,0.0,0.0,0.0
21.0,78,-38.11354,176.21255,497,5.7,0.0,0.0,0.0,0.0
21.1,78,-38.11354,176.21255,497,5.6,0.0,0.0,0.0,0.0
21.2,79,-38.11353,176.21254,497,5.6,0.0,0.0,0.0,0.0
21.3,79,-38.11353,176.21254,497,5.6,0.0,0.0,0.0,0.0
21.4,80,-38.11352,176.21254,497,5.6,0.0,0.0,0.0,0.0
21.5,80,-38.11352,176.21254,497,5.6,0.0,0.0,0.0,0.0
21.6,81,-38.11351,176.21254,497,5.6,0.0,0.0,0.0,0.0
21.7,82,-38.11351,176.21253,497,5.6,0.0,0.0,0.0,0.0
21.8,82,-38.11351,176.21253,497,5.6,0.0,0.0,0.0,0.0
21.9,83,-38.1135,176.21253,497,5.6,0.0,0.0,0.0,0.0
22.0,83,-38.1135,176.21253,497,5.6,0.0,0.0,0.0,0.0
22.1,84,-38.11349,176.21252,497,5.6,0.0,0.0,0.0,0.0
22.2,84,-38.11349,176.21252,497,5.6,0.0,0.0,0.0,0.0
22.3,85,-38.11348,176.21252,497,5.7,0.0,0.0,0.0,0.0
22.4,86,-38.11348,176.21252,497,5.7,0.0,0.0,0.0,0.0
22.5,86,-38.11347,176.21251,497,5.7,0.0,0.0,0.0,0.0
22.6,87,-38.11347,176.21251,497,5.7,0.0,0.0,0.0,0.0
22.7,87,-38.11346,176.21251,497,5.7,0.0,0.0,0.0,0.0
22.8,88,-38.11346,176.21251,497,5.7,0.0,0.0,0.0,0.0
22.9,88,-38.11345,176.2125,497,5.8,0.0,0.0,0.0,0.0
23.0,89,-38.11345,176.2125,497,5.8,0.0,0.0,0.0,0.0
23.1,90,-38.11344,176.2125,497,5.8,0.0,0.0,0.0,0.0
23.2,90,-38.11344,176.21249,497,5.8,0.0,0.0,0.0,0.0
23.3,91,-38.11343,176.21249,497,5.9,0.0,0.0,0.0,0.0
23.4,91,-38.11343,176.21249,497,5.9,0.0,0.0,0.0,0.0
23.5,92,-38.11342,176.21249,497,5.9,0.0,0.0,0.0,0.0
23.6,92,-38.11342,176.21248,497,5.9,0.0,0.0,0.0,0.0
23.7,93,-38.11341,176.21248,497,5.9,0.0,0.0,0.0,0.0
23.8,94,-38.11341,176.21248,497,5.9,0.0,0.0,0.0,0.0
23.9,94,-38.1134,176.21248,497,5.8,0.0,0.0,0.0,0.0
24.0,95,-38.1134,176.21248,497,5.8,0.0,0.0,0.0,0.0
24.1,95,-38.11339,176.21248,497,5.8,0.0,0.0,0.0,0.0
24.2,96,-38.11339,176.21248,497,5.8,0.0,0.0,0.0,0.0
24.3,97,-38.11338,176.21248,497,5.7,0.0,0.0,0.0,0.0
24.4,97,-38.11338,176.21248,497,5.7,0.0,0.0,0.0,0.0
24.5,98,-38.11337,176.21247,497,5.7,0.0,0.0,0.0,0.0
24.6,98,-38.11337,176.21248,497,5.8,0.0,0.0,0.0,0.0
24.7,99,-38.11336,176.21248,497,5.9,0.0,0.0,0.0,0.0
24.8,99,-38.11335,176.21248,497,6.0,0.0,0.0,0.0,0.0
24.9,100,-38.11335,176.21248,497,6.1,0.0,0.0,0.0,0.0
25.0,101,-38.11334,176.21248,497,6.2,0.0,0.0,0.0,0.0
25.1,101,-38.11333,176.21248,497,6.3,0.0,0.0,0.0,0.0
25.2,102,-38.11333,176.21248,497,6.4,0.0,0.0,0.0,0.0
25.3,103,-38.11332,176.21249,497,6.5,0.0,0.0,0.0,0.0
25.4,103,-38.11331,176.21249,497,6.6,0.0,0.0,0.0,0.0
25.5,104,-38.11331,176.21249,497,6.7,0.0,0.0,0.0,0.0
25.6,105,-38.1133,176.21249,497,6.7,0.0,0.0,0.0,0.0
25.7,105,-38.11329,176.21249,497,6.6,0.0,0.0,0.0,0.0
25.8,106,-38.11329,176.2125,497,6.5,0.0,0.0,0.0,0.0
25.9,107,-38.11328,176.2125,497,6.5,0.0,0.0,0.0,0.0
26.0,107,-38.11328,176.2125,497,6.4,0.0,0.0,0.0,0.0
26.1,108,-38.11327,176.2125,497,6.3,0.0,0.0,0.0,0.0
26.2,108,-38.11327,176.2125,497,6.2,0.0,0.0,0.0,0.0
26.3,109,-38.11326,176.21251,497,6.1,0.0,0.0,0.0,0.0
26.4,110,-38.11325,176.21251,497,6.1,0.0,0.0,0.0,0.0
26.5,110,-38.11325,176.21251,497,6.0,0.0,0.0,0.0,0.0
26.6,111,-38.11324,176.21251,497,6.0,0.0,0.0,0.0,0.0
26.7,111,-38.11324,176.21252,497,6.1,0.0,0.0,0.0,0.0
26.8,112,-38.11323,176.21252,497,6.1,0.0,0.0,0.0,0.0
26.9,113,-38.11323,176.21252,497,6.1,0.0,0.0,0.0,0.0
27.0,113,-38.11322,176.21252,497,6.2,0.0,0.0,0.0,0.0
27.1,114,-38.11321,176.21253,497,6.2,0.0,0.0,0.0,0.0
27.2,115,-38.11321,176.21253,497,6.3,0.0,0.0,0.0,0.0
27.3,115,-38.1132,176.21253,497,6.3,0.0,0.0,0.0,0.0
27.4,116,-38.11319,176.21253,497,6.4,0.0,0.0,0.0,0.0
27.5,116,-38.11319,176.21254,497,6.4,0.0,0.0,0.0,0.0
27.6,117,-38.11318,176.21254,497,6.4,0.0,0.0,0.0,0.0
27.7,118,-38.11318,176.21254,497,6.5,0.0,0.0,0.0,0.0
27.8,118,-38.11317,176.21254,497,6.5,0.0,0.0,0.0,0.0
27.9,119,-38.11316,176.21255,497,6.5,0.0,0.0,0.0,0.0
28.0,120,-38.11316,176.21255,497,6.5,0.0,0.0,0.0,0.0
28.1,120,-38.11315,176.21255,497,6.5,0.0,0.0,0.0,0.0
28.2,121,-38.11315,176.21255,497,6.5,0.0,0.0,0.0,0.0
28.3,122,-38.11314,176.21256,497,6.5,0.0,0.0,0.0,0.0
28.4,122,-38.11313,176.21256,497,6.6,0.0,0.0,0.0,0.0
28.5,123,-38.11313,176.21256,497,6.6,0.0,0.0,0.0,0.0
28.6,124,-38.11312,176.21256,497,6.6,0.0,0.0,0.0,0.0
28.7,124,-38.11311,176.21256,497,6.6,0.0,0.0,0.0,0.0
28.8,125,-38.11311,176.21256,497,6.7,0.0,0.0,0.0,0.0
28.9,126,-38.1131,176.21256,497,6.7,0.0,0.0,0.0,0.0
29.0,126,-38.11309,176.21256,497,6.7,0.0,0.0,0.0,0.0
29.1,127,-38.11309,176.21257,497,6.7,0.0,0.0,0.0,0.0
29.2,128,-38.11308,176.21257,497,6.8,0.0,0.0,0.0,0.0
29.3,128,-38.11307,176.21257,497,6.8,0.0,0.0,0.0,0.0
29.4,129,-38.11306,176.21257,497,6.8,0.0,0.0,0.0,0.0
29.5,130,-38.11306,176.21257,497,6.9,0.0,0.0,0.0,0.0
29.6,130,-38.11305,176.21257,497,6.8,0.0,0.0,0.0,0.0
29.7,131,-38.11305,176.21256,497,6.8,0.0,0.0,0.0,0.0
29.8,132,-38.11304,176.21256,497,6.7,0.0,0.0,0.0,0.0
29.9,132,-38.11303,176.21256,497,6.7,0.0,0.0,0.0,0.0
30.0,133,-38.11303,176.21256,497,6.6,0.0,0.0,0.0,0.0
30.1,134,-38.11302,176.21255,497,6.6,0.0,0.0,0.0,0.0
30.2,134,-38.11301,176.21255,497,6.5,0.0,0.0,0.0,0.0
30.3,135,-38.11301,176.21255,497,6.4,0.0,0.0,0.0,0.0
30.4,136,-38.113,176.21254,497,6.4,0.0,0.0,0.0,0.0
30.5,136,-38.113,176.21254,497,6.3,0.0,0.0,0.0,0.0
30.6,137,-38.11299,176.21254,497,6.3,0.0,0.0,0.0,0.0
30.7,138,-38.11298,176.21253,497,6.3,0.0,0.0,0.0,0.0
30.8,138,-38.11298,176.21253,497,6.3,0.0,0.0,0.0,0.0
30.9,139,-38.11297,176.21253,497,6.3,0.0,0.0,0.0,0.0
31.0,139,-38.11297,176.21252,497,6.3,0.0,0.0,0.0,0.0
31.1,140,-38.11296,176.21252,497,6.4,0.0,0.0,0.0,0.0
31.2,141,-38.11295,176.21251,497,6.4,0.0,0.0,0.0,0.0
31.3,141,-38.11295,176.21251,497,6.4,0.0,0.0,0.0,0.0
31.4,142,-38.11294,176.21251,497,6.4,0.0,0.0,0.0,0.0
31.5,143,-38.11294,176.2125,497,6.4,0.0,0.0,0.0,0.0
31.6,143,-38.11293,176.2125,497,6.4,0.0,0.0,0.0,0.0
31.7,144,-38.11292,176.21249,497,6.4,0.0,0.0,0.0,0.0
31.8,145,-38.11292,176.21249,497,6.4,0.0,0.0,0.0,0.0
31.9,145,-38.11291,176.21249,497,6.4,0.0,0.0,0.0,0.0
32.0,146,-38.11291,176.21248,497,6.4,0.0,0.0,0.0,0.0
32.1,146,-38.1129,176.21248,497,6.4,0.0,0.0,0.0,0.0
32.2,147,-38.11289,176.21248,497,6.4,0.0,0.0,0.0,0.0
32.3,148,-38.11289,176.21247,497,6.4,0.0,0.0,0.0,0.0
32.4,148,-38.11288,176.21247,497,6.4,0.0,0.0,0.0,0.0
32.5,149,-38.11288,176.21247,497,6.4,0.0,0.0,0.0,0.0
32.6,150,-38.11287,176.21246,497,6.3,0.0,0.0,0.0,0.0
32.7,150,-38.11287,176.21246,497,6.3,0.0,0.0,0.0,0.0
32.8,151,-38.11286,176.21246,497,6.3,0.0,0.0,0.0,0.0
32.9,152,-38.11285,176.21246,497,6.3,0.0,0.0,0.0,0.0
33.0,152,-38.11285,176.21245,497,6.3,0.0,0.0,0.0,0.0
33.1,153,-38.11284,176.21245,497,6.3,0.0,0.0,0.0,0.0
33.2,153,-38.11284,176.21245,497,6.3,0.0,0.0,0.0,0.0
33.3,154,-38.11283,176.21244,497,6.2,0.0,0.0,0.0,0.0
33.4,155,-38.11282,176.21244,497,6.2,0.0,0.0,0.0,0.0
33.5,155,-38.11282,176.21244,497,6.2,0.0,0.0,0.0,0.0
33.6,156,-38.11281,176.21244,497,6.2,0.0,0.0,0.0,0.0
33.7,157,-38.11281,176.21244,497,6.2,0.0,0.0,0.0,0.0
33.8,157,-38.1128,176.21243,497,6.2,0.0,0.0,0.0,0.0
33.9,158,-38.1128,176.21243,497,6.2,0.0,0.0,0.0,0.0
34.0,158,-38.1128,176.21243,497,6.2,0.0,0.0,0.0,0.0
34.1,159,-38.11279,176.21243,497,6.1,0.0,0.0,0.0,0.0
34.2,160,-38.11279,176.21243,497,6.1,0.0,0.0,0.0,0.0
34.3,160,-38.11278,176.21243,497,6.1,0.0,0.0,0.0,0.0
34.4,161,-38.11278,176.21242,497,6.1,0.0,0.0,0.0,0.0
34.5,161,-38.11277,176.21242,497,6.1,0.0,0.0,0.0,0.0
34.6,162,-38.11277,176.21242,497,6.2,0.0,0.0,0.0,0.0
34.7,163,-38.11276,176.21242,497,6.4,0.0,0.0,0.0,0.0
34.8,163,-38.11275,176.21242,497,6.5,0.0,0.0,0.0,0.0
34.9,164,-38.11275,176.21242,497,6.6,0.0,0.0,0.0,0.0
35.0,165,-38.11274,176.21242,497,6.8,0.0,0.0,0.0,0.0
35.1,165,-38.11273,176.21242,497,6.9,0.0,0.0,0.0,0.0
35.2,166,-38.11273,176.21241,497,7.1,0.0,0.0,0.0,0.0
35.3,167,-38.11272,176.21241,497,7.3,0.0,0.0,0.0,0.0
35.4,168,-38.11271,176.21241,497,7.4,0.0,0.0,0.0,0.0
35.5,168,-38.11271,176.21241,497,7.6,0.0,0.0,0.0,0.0
